timestamp,open,high,low,close,volume,average,barCount
2026-03-12 18:26:00-04:00,5134.4,5134.4,5134.4,5134.4,1.0,5134.4,1
2026-03-12 18:27:00-04:00,5134.4,5134.4,5134.4,5134.4,0.0,5134.4,0
2026-03-12 18:28:00-04:00,5134.4,5134.4,5134.4,5134.4,0.0,5134.4,0
2026-03-12 18:29:00-04:00,5134.4,5134.4,5134.4,5134.4,0.0,5134.4,0
2026-03-12 18:30:00-04:00,5134.4,5134.4,5134.4,5134.4,0.0,5134.4,0
2026-03-12 18:31:00-04:00,5134.4,5134.4,5134.4,5134.4,0.0,5134.4,0
2026-03-12 18:32:00-04:00,5134.4,5134.4,5134.4,5134.4,0.0,5134.4,0
2026-03-12 18:33:00-04:00,5134.4,5134.4,5134.4,5134.4,0.0,5134.4,0
2026-03-12 18:34:00-04:00,5134.4,5134.4,5134.4,5134.4,0.0,5134.4,0
2026-03-12 18:35:00-04:00,5134.4,5134.4,5134.4,5134.4,0.0,5134.4,0
2026-03-12 18:36:00-04:00,5134.4,5134.4,5134.4,5134.4,0.0,5134.4,0
2026-03-12 18:37:00-04:00,5134.4,5134.4,5134.4,5134.4,0.0,5134.4,0
2026-03-12 18:38:00-04:00,5134.4,5134.4,5134.4,5134.4,0.0,5134.4,0
2026-03-12 18:39:00-04:00,5134.4,5134.4,5134.4,5134.4,0.0,5134.4,0
2026-03-12 18:40:00-04:00,5134.4,5134.4,5134.4,5134.4,0.0,5134.4,0
2026-03-12 18:41:00-04:00,5129.1,5129.1,5129.1,5129.1,1.0,5129.1,1
2026-03-12 18:42:00-04:00,5131.2,5131.2,5131.2,5131.2,1.0,5131.2,1
2026-03-12 18:43:00-04:00,5131.2,5131.2,5131.2,5131.2,0.0,5131.2,0
2026-03-12 18:44:00-04:00,5131.2,5131.2,5131.2,5131.2,0.0,5131.2,0
2026-03-12 18:45:00-04:00,5131.2,5131.2,5131.2,5131.2,0.0,5131.2,0
2026-03-12 18:46:00-04:00,5131.2,5131.2,5131.2,5131.2,0.0,5131.2,0
2026-03-12 18:47:00-04:00,5131.2,5131.2,5131.2,5131.2,0.0,5131.2,0
2026-03-12 18:48:00-04:00,5131.2,5131.2,5131.2,5131.2,0.0,5131.2,0
2026-03-12 18:49:00-04:00,5131.2,5131.2,5131.2,5131.2,0.0,5131.2,0
2026-03-12 18:50:00-04:00,5131.2,5131.2,5131.2,5131.2,0.0,5131.2,0
2026-03-12 18:51:00-04:00,5131.2,5131.2,5131.2,5131.2,0.0,5131.2,0
2026-03-12 18:52:00-04:00,5131.2,5131.2,5131.2,5131.2,0.0,5131.2,0
2026-03-12 18:53:00-04:00,5131.2,5131.2,5131.2,5131.2,0.0,5131.2,0
2026-03-12 18:54:00-04:00,5131.2,5131.2,5131.2,5131.2,0.0,5131.2,0
2026-03-12 18:55:00-04:00,5131.2,5131.2,5131.2,5131.2,0.0,5131.2,0
2026-03-12 18:56:00-04:00,5131.2,5131.2,5131.2,5131.2,0.0,5131.2,0
2026-03-12 18:57:00-04:00,5134.5,5134.5,5134.5,5134.5,1.0,5134.5,1
2026-03-12 18:58:00-04:00,5134.5,5134.5,5134.5,5134.5,0.0,5134.5,0
2026-03-12 18:59:00-04:00,5136.0,5136.0,5136.0,5136.0,1.0,5136.0,1
2026-03-12 19:00:00-04:00,5136.6,5137.3,5136.6,5137.3,3.0,5136.83,2
2026-03-12 19:01:00-04:00,5137.3,5137.3,5137.3,5137.3,0.0,5137.3,0
2026-03-12 19:02:00-04:00,5137.3,5137.3,5137.3,5137.3,0.0,5137.3,0
2026-03-12 19:03:00-04:00,5137.3,5137.3,5137.3,5137.3,0.0,5137.3,0
2026-03-12 19:04:00-04:00,5137.3,5137.3,5137.3,5137.3,0.0,5137.3,0
2026-03-12 19:05:00-04:00,5137.3,5137.3,5137.3,5137.3,0.0,5137.3,0
2026-03-12 19:06:00-04:00,5137.3,5137.3,5137.3,5137.3,0.0,5137.3,0
2026-03-12 19:07:00-04:00,5137.3,5137.3,5137.3,5137.3,0.0,5137.3,0
2026-03-12 19:08:00-04:00,5137.3,5137.3,5137.3,5137.3,0.0,5137.3,0
2026-03-12 19:09:00-04:00,5137.3,5137.3,5137.3,5137.3,0.0,5137.3,0
2026-03-12 19:10:00-04:00,5137.3,5137.3,5137.3,5137.3,0.0,5137.3,0
2026-03-12 19:11:00-04:00,5137.3,5137.3,5137.3,5137.3,0.0,5137.3,0
2026-03-12 19:12:00-04:00,5137.3,5137.3,5137.3,5137.3,0.0,5137.3,0
2026-03-12 19:13:00-04:00,5137.3,5137.3,5137.3,5137.3,0.0,5137.3,0
2026-03-12 19:14:00-04:00,5137.3,5137.3,5137.3,5137.3,0.0,5137.3,0
2026-03-12 19:15:00-04:00,5137.3,5137.3,5137.3,5137.3,0.0,5137.3,0
2026-03-12 19:16:00-04:00,5137.3,5137.3,5137.3,5137.3,0.0,5137.3,0
2026-03-12 19:17:00-04:00,5137.3,5137.3,5137.3,5137.3,0.0,5137.3,0
2026-03-12 19:18:00-04:00,5134.9,5134.9,5134.9,5134.9,1.0,5134.9,1
2026-03-12 19:19:00-04:00,5134.9,5134.9,5134.9,5134.9,0.0,5134.9,0
2026-03-12 19:20:00-04:00,5134.9,5134.9,5134.9,5134.9,0.0,5134.9,0
2026-03-12 19:21:00-04:00,5134.9,5134.9,5134.9,5134.9,0.0,5134.9,0
2026-03-12 19:22:00-04:00,5134.9,5134.9,5134.9,5134.9,0.0,5134.9,0
2026-03-12 19:23:00-04:00,5134.9,5134.9,5134.9,5134.9,0.0,5134.9,0
2026-03-12 19:24:00-04:00,5139.0,5140.0,5138.0,5138.0,4.0,5139.0,4
2026-03-12 19:25:00-04:00,5136.6,5139.0,5136.6,5139.0,7.0,5138.39,4
2026-03-12 19:26:00-04:00,5139.1,5139.1,5138.0,5138.0,2.0,5138.55,2
2026-03-12 19:27:00-04:00,5138.0,5138.0,5138.0,5138.0,0.0,5138.0,0
2026-03-12 19:28:00-04:00,5138.0,5138.0,5138.0,5138.0,0.0,5138.0,0
2026-03-12 19:29:00-04:00,5134.8,5134.8,5134.8,5134.8,1.0,5134.8,1
2026-03-12 19:30:00-04:00,5134.8,5134.8,5134.8,5134.8,0.0,5134.8,0
2026-03-12 19:31:00-04:00,5134.8,5134.8,5134.8,5134.8,0.0,5134.8,0
2026-03-12 19:32:00-04:00,5134.8,5134.8,5134.8,5134.8,0.0,5134.8,0
2026-03-12 19:33:00-04:00,5134.8,5134.8,5134.8,5134.8,0.0,5134.8,0
2026-03-12 19:34:00-04:00,5134.8,5134.8,5134.8,5134.8,0.0,5134.8,0
2026-03-12 19:35:00-04:00,5134.8,5134.8,5134.8,5134.8,0.0,5134.8,0
2026-03-12 19:36:00-04:00,5134.8,5134.8,5134.8,5134.8,0.0,5134.8,0
2026-03-12 19:37:00-04:00,5134.8,5134.8,5134.8,5134.8,0.0,5134.8,0
2026-03-12 19:38:00-04:00,5134.8,5134.8,5134.8,5134.8,0.0,5134.8,0
2026-03-12 19:39:00-04:00,5134.8,5134.8,5134.8,5134.8,0.0,5134.8,0
2026-03-12 19:40:00-04:00,5134.8,5134.8,5134.8,5134.8,0.0,5134.8,0
2026-03-12 19:41:00-04:00,5134.8,5134.8,5134.8,5134.8,0.0,5134.8,0
2026-03-12 19:42:00-04:00,5136.8,5136.8,5136.8,5136.8,1.0,5136.8,1
2026-03-12 19:43:00-04:00,5136.8,5136.8,5136.8,5136.8,0.0,5136.8,0
2026-03-12 19:44:00-04:00,5136.8,5136.8,5136.8,5136.8,0.0,5136.8,0
2026-03-12 19:45:00-04:00,5136.8,5136.8,5136.8,5136.8,0.0,5136.8,0
2026-03-12 19:46:00-04:00,5138.0,5138.0,5138.0,5138.0,1.0,5138.0,1
2026-03-12 19:47:00-04:00,5138.0,5138.0,5138.0,5138.0,0.0,5138.0,0
2026-03-12 19:48:00-04:00,5138.0,5138.0,5138.0,5138.0,0.0,5138.0,0
2026-03-12 19:49:00-04:00,5138.0,5138.0,5138.0,5138.0,0.0,5138.0,0
2026-03-12 19:50:00-04:00,5138.0,5138.0,5138.0,5138.0,0.0,5138.0,0
2026-03-12 19:51:00-04:00,5138.0,5138.0,5138.0,5138.0,0.0,5138.0,0
2026-03-12 19:52:00-04:00,5138.0,5138.0,5138.0,5138.0,0.0,5138.0,0
2026-03-12 19:53:00-04:00,5138.0,5138.0,5138.0,5138.0,0.0,5138.0,0
2026-03-12 19:54:00-04:00,5138.0,5138.0,5138.0,5138.0,0.0,5138.0,0
2026-03-12 19:55:00-04:00,5138.0,5138.0,5138.0,5138.0,0.0,5138.0,0
2026-03-12 19:56:00-04:00,5138.0,5138.0,5138.0,5138.0,0.0,5138.0,0
2026-03-12 19:57:00-04:00,5141.7,5141.8,5141.7,5141.8,15.0,5141.79,6
2026-03-12 19:58:00-04:00,5141.8,5141.8,5141.8,5141.8,0.0,5141.8,0
2026-03-12 19:59:00-04:00,5140.6,5140.6,5140.6,5140.6,1.0,5140.6,1
2026-03-12 20:00:00-04:00,5140.6,5140.6,5140.6,5140.6,0.0,5140.6,0
2026-03-12 20:01:00-04:00,5140.6,5140.6,5140.6,5140.6,0.0,5140.6,0
2026-03-12 20:02:00-04:00,5140.6,5140.6,5140.6,5140.6,0.0,5140.6,0
2026-03-12 20:03:00-04:00,5140.6,5140.6,5140.6,5140.6,0.0,5140.6,0
2026-03-12 20:04:00-04:00,5141.1,5141.1,5139.7,5139.7,2.0,5140.4,2
2026-03-12 20:05:00-04:00,5139.7,5139.7,5139.7,5139.7,0.0,5139.7,0
2026-03-12 20:06:00-04:00,5139.7,5139.7,5139.7,5139.7,0.0,5139.7,0
2026-03-12 20:07:00-04:00,5139.7,5139.7,5139.7,5139.7,0.0,5139.7,0
2026-03-12 20:08:00-04:00,5139.7,5139.7,5139.7,5139.7,0.0,5139.7,0
2026-03-12 20:09:00-04:00,5144.8,5145.5,5144.8,5145.5,2.0,5145.15,2
2026-03-12 20:10:00-04:00,5145.5,5145.5,5145.5,5145.5,0.0,5145.5,0
2026-03-12 20:11:00-04:00,5143.7,5144.6,5143.7,5144.6,2.0,5144.15,2
2026-03-12 20:12:00-04:00,5144.9,5144.9,5144.9,5144.9,1.0,5144.9,1
2026-03-12 20:13:00-04:00,5147.2,5149.3,5147.2,5148.9,8.0,5148.48,5
2026-03-12 20:14:00-04:00,5147.0,5147.0,5147.0,5147.0,2.0,5147.0,2
2026-03-12 20:15:00-04:00,5147.2,5147.2,5147.2,5147.2,1.0,5147.2,1
2026-03-12 20:16:00-04:00,5147.2,5147.2,5147.2,5147.2,0.0,5147.2,0
2026-03-12 20:17:00-04:00,5147.2,5147.2,5147.2,5147.2,0.0,5147.2,0
2026-03-12 20:18:00-04:00,5148.0,5148.0,5148.0,5148.0,2.0,5148.0,2
2026-03-12 20:19:00-04:00,5146.8,5146.8,5146.8,5146.8,1.0,5146.8,1
2026-03-12 20:20:00-04:00,5146.3,5146.3,5146.3,5146.3,1.0,5146.3,1
2026-03-12 20:21:00-04:00,5146.3,5146.3,5146.3,5146.3,0.0,5146.3,0
2026-03-12 20:22:00-04:00,5148.1,5149.8,5148.1,5149.8,5.0,5148.86,4
2026-03-12 20:23:00-04:00,5147.1,5147.4,5147.1,5147.4,4.0,5147.25,2
2026-03-12 20:24:00-04:00,5147.4,5147.4,5147.4,5147.4,0.0,5147.4,0
2026-03-12 20:25:00-04:00,5147.4,5147.4,5147.4,5147.4,0.0,5147.4,0
2026-03-12 20:26:00-04:00,5147.4,5147.4,5147.4,5147.4,0.0,5147.4,0
2026-03-12 20:27:00-04:00,5147.4,5147.4,5147.4,5147.4,0.0,5147.4,0
2026-03-12 20:28:00-04:00,5147.4,5147.4,5147.4,5147.4,0.0,5147.4,0
2026-03-12 20:29:00-04:00,5147.4,5147.4,5147.4,5147.4,0.0,5147.4,0
2026-03-12 20:30:00-04:00,5148.2,5148.2,5148.2,5148.2,1.0,5148.2,1
2026-03-12 20:31:00-04:00,5148.2,5148.2,5148.2,5148.2,0.0,5148.2,0
2026-03-12 20:32:00-04:00,5148.2,5148.2,5148.2,5148.2,0.0,5148.2,0
2026-03-12 20:33:00-04:00,5148.2,5148.2,5148.2,5148.2,0.0,5148.2,0
2026-03-12 20:34:00-04:00,5148.2,5148.2,5148.2,5148.2,0.0,5148.2,0
2026-03-12 20:35:00-04:00,5148.2,5148.2,5148.2,5148.2,0.0,5148.2,0
2026-03-12 20:36:00-04:00,5149.4,5149.4,5149.4,5149.4,5.0,5149.4,2
2026-03-12 20:37:00-04:00,5149.4,5149.4,5149.4,5149.4,0.0,5149.4,0
2026-03-12 20:38:00-04:00,5149.9,5150.5,5149.7,5150.5,10.0,5150.18,6
2026-03-12 20:39:00-04:00,5149.5,5149.5,5149.5,5149.5,1.0,5149.5,1
2026-03-12 20:40:00-04:00,5149.4,5149.4,5149.4,5149.4,1.0,5149.4,1
2026-03-12 20:41:00-04:00,5149.1,5149.1,5149.1,5149.1,1.0,5149.1,1
2026-03-12 20:42:00-04:00,5149.9,5149.9,5149.9,5149.9,1.0,5149.9,1
2026-03-12 20:43:00-04:00,5149.8,5149.8,5148.6,5148.6,13.0,5148.77,8
2026-03-12 20:44:00-04:00,5148.3,5148.3,5148.3,5148.3,1.0,5148.3,1
2026-03-12 20:45:00-04:00,5148.6,5148.6,5148.6,5148.6,2.0,5148.6,2
2026-03-12 20:46:00-04:00,5149.0,5149.1,5149.0,5149.1,2.0,5149.05,2
2026-03-12 20:47:00-04:00,5149.2,5149.2,5149.2,5149.2,1.0,5149.2,1
2026-03-12 20:48:00-04:00,5149.8,5150.5,5149.8,5150.2,13.0,5150.4,4
2026-03-12 20:49:00-04:00,5149.7,5149.7,5149.7,5149.7,1.0,5149.7,1
2026-03-12 20:50:00-04:00,5148.7,5148.7,5148.7,5148.7,1.0,5148.7,1
2026-03-12 20:51:00-04:00,5149.2,5149.5,5149.2,5149.5,2.0,5149.35,2
2026-03-12 20:52:00-04:00,5150.3,5150.3,5150.3,5150.3,1.0,5150.3,1
2026-03-12 20:53:00-04:00,5152.1,5152.1,5152.1,5152.1,1.0,5152.1,1
2026-03-12 20:54:00-04:00,5151.8,5152.0,5151.8,5152.0,2.0,5151.9,2
2026-03-12 20:55:00-04:00,5152.1,5153.0,5152.1,5153.0,3.0,5152.7,3
2026-03-12 20:56:00-04:00,5153.0,5153.0,5153.0,5153.0,0.0,5153.0,0
2026-03-12 20:57:00-04:00,5153.0,5153.0,5153.0,5153.0,0.0,5153.0,0
2026-03-12 20:58:00-04:00,5153.8,5153.8,5153.8,5153.8,1.0,5153.8,1
2026-03-12 20:59:00-04:00,5153.3,5153.3,5153.3,5153.3,1.0,5153.3,1
2026-03-12 21:00:00-04:00,5158.8,5160.9,5158.4,5160.6,7.0,5159.3,7
2026-03-12 21:01:00-04:00,5159.8,5161.1,5159.8,5160.9,4.0,5160.7,4
2026-03-12 21:02:00-04:00,5161.0,5161.1,5158.4,5159.3,9.0,5159.64,9
2026-03-12 21:03:00-04:00,5159.7,5159.7,5158.4,5158.4,3.0,5158.87,3
2026-03-12 21:04:00-04:00,5159.0,5159.7,5158.6,5159.7,13.0,5158.8,6
2026-03-12 21:05:00-04:00,5160.2,5160.5,5159.9,5159.9,9.0,5160.16,8
2026-03-12 21:06:00-04:00,5161.3,5161.4,5161.1,5161.4,5.0,5161.32,3
2026-03-12 21:07:00-04:00,5160.3,5160.3,5160.3,5160.3,1.0,5160.3,1
2026-03-12 21:08:00-04:00,5160.3,5160.3,5160.3,5160.3,0.0,5160.3,0
2026-03-12 21:09:00-04:00,5160.3,5160.3,5160.3,5160.3,0.0,5160.3,0
2026-03-12 21:10:00-04:00,5159.3,5159.3,5158.4,5158.4,2.0,5158.85,2
2026-03-12 21:11:00-04:00,5156.8,5157.7,5156.6,5157.7,3.0,5157.03,3
2026-03-12 21:12:00-04:00,5159.3,5159.3,5159.2,5159.2,2.0,5159.25,2
2026-03-12 21:13:00-04:00,5159.2,5159.2,5159.2,5159.2,0.0,5159.2,0
2026-03-12 21:14:00-04:00,5159.2,5159.2,5159.2,5159.2,0.0,5159.2,0
2026-03-12 21:15:00-04:00,5159.6,5159.6,5158.5,5158.5,2.0,5159.05,2
2026-03-12 21:16:00-04:00,5158.2,5158.8,5158.2,5158.8,2.0,5158.5,2
2026-03-12 21:17:00-04:00,5156.4,5156.4,5155.5,5155.5,2.0,5155.95,2
2026-03-12 21:18:00-04:00,5157.1,5157.5,5157.1,5157.5,2.0,5157.3,2
2026-03-12 21:19:00-04:00,5156.5,5157.6,5156.5,5157.6,2.0,5157.05,2
2026-03-12 21:20:00-04:00,5157.6,5159.6,5157.6,5159.6,6.0,5158.9,4
2026-03-12 21:21:00-04:00,5158.5,5158.5,5157.5,5157.5,7.0,5157.76,6
2026-03-12 21:22:00-04:00,5156.9,5156.9,5156.9,5156.9,1.0,5156.9,1
2026-03-12 21:23:00-04:00,5159.0,5159.0,5159.0,5159.0,5.0,5159.0,1
2026-03-12 21:24:00-04:00,5158.3,5158.3,5158.3,5158.3,1.0,5158.3,1
2026-03-12 21:25:00-04:00,5158.7,5158.7,5158.7,5158.7,1.0,5158.7,1
2026-03-12 21:26:00-04:00,5158.8,5158.8,5158.8,5158.8,1.0,5158.8,1
2026-03-12 21:27:00-04:00,5159.7,5160.5,5159.7,5160.5,2.0,5160.1,2
2026-03-12 21:28:00-04:00,5160.9,5160.9,5160.9,5160.9,1.0,5160.9,1
2026-03-12 21:29:00-04:00,5161.0,5161.0,5160.7,5160.7,3.0,5160.9,2
2026-03-12 21:30:00-04:00,5160.7,5160.9,5160.7,5160.9,2.0,5160.8,2
2026-03-12 21:31:00-04:00,5160.9,5160.9,5160.9,5160.9,0.0,5160.9,0
2026-03-12 21:32:00-04:00,5162.0,5162.5,5161.9,5161.9,3.0,5162.13,3
2026-03-12 21:33:00-04:00,5162.0,5162.0,5162.0,5162.0,1.0,5162.0,1
2026-03-12 21:34:00-04:00,5162.0,5162.0,5162.0,5162.0,0.0,5162.0,0
2026-03-12 21:35:00-04:00,5162.0,5162.0,5162.0,5162.0,0.0,5162.0,0
2026-03-12 21:36:00-04:00,5161.4,5161.4,5161.0,5161.0,2.0,5161.2,2
2026-03-12 21:37:00-04:00,5161.0,5161.0,5161.0,5161.0,0.0,5161.0,0
2026-03-12 21:38:00-04:00,5158.2,5158.2,5156.6,5156.9,6.0,5157.22,6
2026-03-12 21:39:00-04:00,5156.9,5156.9,5156.9,5156.9,0.0,5156.9,0
2026-03-12 21:40:00-04:00,5156.9,5156.9,5156.9,5156.9,0.0,5156.9,0
2026-03-12 21:41:00-04:00,5158.6,5158.6,5156.7,5156.7,3.0,5157.33,2
2026-03-12 21:42:00-04:00,5157.6,5157.6,5157.6,5157.6,1.0,5157.6,1
2026-03-12 21:43:00-04:00,5153.8,5153.8,5153.8,5153.8,1.0,5153.8,1
2026-03-12 21:44:00-04:00,5155.5,5155.5,5153.1,5153.1,3.0,5153.97,3
2026-03-12 21:45:00-04:00,5153.1,5153.1,5153.1,5153.1,0.0,5153.1,0
2026-03-12 21:46:00-04:00,5151.8,5151.8,5150.2,5150.2,3.0,5150.77,3
2026-03-12 21:47:00-04:00,5151.8,5152.7,5151.8,5152.7,5.0,5151.98,3
2026-03-12 21:48:00-04:00,5155.1,5155.1,5155.1,5155.1,1.0,5155.1,1
2026-03-12 21:49:00-04:00,5153.5,5153.5,5153.5,5153.5,1.0,5153.5,1
2026-03-12 21:50:00-04:00,5153.5,5153.5,5153.5,5153.5,0.0,5153.5,0
2026-03-12 21:51:00-04:00,5156.2,5156.2,5155.1,5155.2,3.0,5155.5,3
2026-03-12 21:52:00-04:00,5155.2,5155.2,5155.2,5155.2,0.0,5155.2,0
2026-03-12 21:53:00-04:00,5155.2,5155.2,5155.2,5155.2,0.0,5155.2,0
2026-03-12 21:54:00-04:00,5155.2,5155.2,5155.2,5155.2,0.0,5155.2,0
2026-03-12 21:55:00-04:00,5155.2,5155.2,5155.2,5155.2,0.0,5155.2,0
2026-03-12 21:56:00-04:00,5155.2,5155.2,5155.2,5155.2,0.0,5155.2,0
2026-03-12 21:57:00-04:00,5160.7,5162.0,5160.7,5160.7,4.0,5161.03,3
2026-03-12 21:58:00-04:00,5163.0,5163.0,5163.0,5163.0,5.0,5163.0,1
2026-03-12 21:59:00-04:00,5164.0,5166.0,5161.5,5166.0,5.0,5163.9,3
2026-03-12 22:00:00-04:00,5168.0,5169.5,5168.0,5169.5,2.0,5168.75,2
2026-03-12 22:01:00-04:00,5169.6,5169.6,5169.6,5169.6,1.0,5169.6,1
2026-03-12 22:02:00-04:00,5166.3,5168.5,5166.3,5168.5,8.0,5167.21,6
2026-03-12 22:03:00-04:00,5168.5,5168.5,5166.5,5166.5,5.0,5167.86,3
2026-03-12 22:04:00-04:00,5166.5,5166.5,5166.5,5166.5,0.0,5166.5,0
2026-03-12 22:05:00-04:00,5169.0,5169.0,5166.4,5166.4,2.0,5167.7,2
2026-03-12 22:06:00-04:00,5165.7,5165.7,5165.7,5165.7,1.0,5165.7,1
2026-03-12 22:07:00-04:00,5167.0,5167.0,5167.0,5167.0,1.0,5167.0,1
2026-03-12 22:08:00-04:00,5164.9,5166.9,5164.9,5166.9,2.0,5165.9,2
2026-03-12 22:09:00-04:00,5166.9,5166.9,5166.9,5166.9,0.0,5166.9,0
2026-03-12 22:10:00-04:00,5166.9,5166.9,5166.9,5166.9,0.0,5166.9,0
2026-03-12 22:11:00-04:00,5166.9,5166.9,5166.9,5166.9,0.0,5166.9,0
2026-03-12 22:12:00-04:00,5166.9,5166.9,5166.9,5166.9,0.0,5166.9,0
2026-03-12 22:13:00-04:00,5166.9,5166.9,5166.9,5166.9,0.0,5166.9,0
2026-03-12 22:14:00-04:00,5166.9,5166.9,5166.9,5166.9,0.0,5166.9,0
2026-03-12 22:15:00-04:00,5166.9,5166.9,5166.9,5166.9,0.0,5166.9,0
2026-03-12 22:16:00-04:00,5163.3,5163.3,5163.3,5163.3,1.0,5163.3,1
2026-03-12 22:17:00-04:00,5163.3,5163.3,5163.3,5163.3,0.0,5163.3,0
2026-03-12 22:18:00-04:00,5162.8,5162.8,5162.8,5162.8,1.0,5162.8,1
2026-03-12 22:19:00-04:00,5162.0,5162.0,5162.0,5162.0,1.0,5162.0,1
2026-03-12 22:20:00-04:00,5162.0,5162.0,5162.0,5162.0,0.0,5162.0,0
2026-03-12 22:21:00-04:00,5162.9,5162.9,5162.9,5162.9,1.0,5162.9,1
2026-03-12 22:22:00-04:00,5160.0,5160.3,5160.0,5160.3,5.0,5160.06,2
2026-03-12 22:23:00-04:00,5160.3,5160.3,5160.3,5160.3,0.0,5160.3,0
2026-03-12 22:24:00-04:00,5159.9,5159.9,5159.9,5159.9,1.0,5159.9,1
2026-03-12 22:25:00-04:00,5159.9,5159.9,5159.9,5159.9,0.0,5159.9,0
2026-03-12 22:26:00-04:00,5159.9,5159.9,5159.9,5159.9,0.0,5159.9,0
2026-03-12 22:27:00-04:00,5159.9,5159.9,5159.9,5159.9,0.0,5159.9,0
2026-03-12 22:28:00-04:00,5159.9,5159.9,5159.9,5159.9,0.0,5159.9,0
2026-03-12 22:29:00-04:00,5159.9,5159.9,5159.9,5159.9,0.0,5159.9,0
2026-03-12 22:30:00-04:00,5163.1,5163.1,5163.1,5163.1,1.0,5163.1,1
2026-03-12 22:31:00-04:00,5163.1,5163.1,5163.1,5163.1,0.0,5163.1,0
2026-03-12 22:32:00-04:00,5163.1,5163.1,5163.1,5163.1,0.0,5163.1,0
2026-03-12 22:33:00-04:00,5163.1,5163.1,5163.1,5163.1,0.0,5163.1,0
2026-03-12 22:34:00-04:00,5161.4,5161.4,5161.4,5161.4,1.0,5161.4,1
2026-03-12 22:35:00-04:00,5161.4,5161.4,5161.4,5161.4,0.0,5161.4,0
2026-03-12 22:36:00-04:00,5161.4,5161.4,5161.4,5161.4,0.0,5161.4,0
2026-03-12 22:37:00-04:00,5159.3,5159.3,5159.3,5159.3,1.0,5159.3,1
2026-03-12 22:38:00-04:00,5159.3,5159.3,5159.3,5159.3,0.0,5159.3,0
2026-03-12 22:39:00-04:00,5159.3,5159.3,5159.3,5159.3,0.0,5159.3,0
2026-03-12 22:40:00-04:00,5159.3,5159.3,5159.3,5159.3,1.0,5159.3,1
2026-03-12 22:41:00-04:00,5161.1,5161.1,5161.1,5161.1,1.0,5161.1,1
2026-03-12 22:42:00-04:00,5161.1,5161.1,5161.1,5161.1,0.0,5161.1,0
2026-03-12 22:43:00-04:00,5161.1,5161.1,5161.1,5161.1,0.0,5161.1,0
2026-03-12 22:44:00-04:00,5161.1,5161.1,5161.1,5161.1,0.0,5161.1,0
2026-03-12 22:45:00-04:00,5158.8,5158.8,5158.8,5158.8,1.0,5158.8,1
2026-03-12 22:46:00-04:00,5158.8,5158.8,5158.8,5158.8,0.0,5158.8,0
2026-03-12 22:47:00-04:00,5156.3,5156.3,5155.9,5155.9,2.0,5156.1,2
2026-03-12 22:48:00-04:00,5155.9,5155.9,5155.9,5155.9,0.0,5155.9,0
2026-03-12 22:49:00-04:00,5156.7,5156.7,5156.7,5156.7,1.0,5156.7,1
2026-03-12 22:50:00-04:00,5154.4,5154.4,5154.4,5154.4,1.0,5154.4,1
