timestamp,open,high,low,close,volume,average,barCount
2026-03-31 01:03:00-04:00,4593.9,4596.2,4593.6,4595.4,55.0,4594.95,42
2026-03-31 01:04:00-04:00,4595.7,4597.5,4595.7,4597.2,32.0,4596.59,29
2026-03-31 01:05:00-04:00,4597.0,4597.2,4595.4,4596.1,72.0,4596.25,51
2026-03-31 01:06:00-04:00,4595.6,4598.7,4595.3,4597.6,40.0,4597.25,35
2026-03-31 01:07:00-04:00,4597.5,4598.5,4595.9,4596.2,47.0,4597.34,37
2026-03-31 01:08:00-04:00,4595.8,4596.1,4591.7,4591.7,36.0,4594.29,26
2026-03-31 01:09:00-04:00,4592.1,4592.1,4589.6,4589.8,39.0,4590.65,29
2026-03-31 01:10:00-04:00,4590.0,4590.0,4582.8,4582.8,159.0,4585.82,126
2026-03-31 01:11:00-04:00,4583.3,4584.5,4582.9,4583.6,30.0,4583.93,26
2026-03-31 01:12:00-04:00,4583.9,4584.2,4580.6,4580.7,84.0,4582.93,63
2026-03-31 01:13:00-04:00,4581.1,4582.6,4575.7,4581.5,195.0,4579.19,156
2026-03-31 01:14:00-04:00,4581.9,4582.6,4578.5,4578.7,112.0,4581.12,90
2026-03-31 01:15:00-04:00,4578.0,4582.7,4577.8,4582.4,95.0,4580.57,75
2026-03-31 01:16:00-04:00,4582.6,4585.7,4582.3,4584.3,76.0,4583.85,65
2026-03-31 01:17:00-04:00,4584.9,4585.0,4583.1,4584.2,28.0,4584.1,24
2026-03-31 01:18:00-04:00,4585.2,4587.7,4585.2,4585.9,51.0,4586.56,38
2026-03-31 01:19:00-04:00,4587.0,4587.5,4586.0,4586.1,16.0,4586.79,14
2026-03-31 01:20:00-04:00,4585.3,4588.2,4584.8,4587.9,22.0,4586.97,20
2026-03-31 01:21:00-04:00,4587.9,4591.8,4587.5,4591.4,55.0,4589.98,42
2026-03-31 01:22:00-04:00,4591.6,4591.6,4588.9,4588.9,37.0,4589.7,32
2026-03-31 01:23:00-04:00,4589.4,4589.4,4587.7,4588.6,14.0,4588.63,13
2026-03-31 01:24:00-04:00,4588.7,4592.0,4588.6,4591.8,53.0,4590.35,40
2026-03-31 01:25:00-04:00,4591.8,4593.9,4590.6,4593.6,76.0,4592.62,60
2026-03-31 01:26:00-04:00,4593.5,4596.4,4592.0,4592.0,78.0,4593.96,61
2026-03-31 01:27:00-04:00,4591.4,4591.7,4589.5,4589.7,30.0,4590.42,28
2026-03-31 01:28:00-04:00,4589.6,4591.3,4588.8,4591.1,42.0,4589.91,37
2026-03-31 01:29:00-04:00,4591.0,4591.0,4588.6,4589.9,32.0,4589.67,23
2026-03-31 01:30:00-04:00,4589.3,4590.9,4587.3,4587.3,62.0,4589.3,53
2026-03-31 01:31:00-04:00,4588.1,4596.5,4588.1,4595.0,130.0,4593.86,105
2026-03-31 01:32:00-04:00,4595.2,4596.9,4591.3,4593.7,85.0,4593.8,73
2026-03-31 01:33:00-04:00,4593.1,4599.6,4593.0,4598.8,139.0,4597.21,94
2026-03-31 01:34:00-04:00,4599.3,4605.0,4598.8,4603.4,197.0,4602.08,164
2026-03-31 01:35:00-04:00,4603.4,4605.8,4602.4,4603.9,119.0,4604.05,96
2026-03-31 01:36:00-04:00,4604.1,4606.4,4603.8,4604.8,75.0,4605.21,62
2026-03-31 01:37:00-04:00,4605.2,4606.8,4603.4,4603.4,91.0,4605.41,73
2026-03-31 01:38:00-04:00,4603.5,4606.1,4602.4,4604.5,100.0,4604.02,88
2026-03-31 01:39:00-04:00,4604.5,4608.3,4604.5,4606.7,87.0,4606.77,65
2026-03-31 01:40:00-04:00,4606.2,4607.4,4604.4,4604.4,50.0,4605.9,38
2026-03-31 01:41:00-04:00,4603.9,4604.5,4601.0,4604.2,78.0,4602.5,63
2026-03-31 01:42:00-04:00,4603.8,4605.4,4602.9,4602.9,31.0,4604.26,30
2026-03-31 01:43:00-04:00,4603.7,4605.5,4603.2,4605.5,31.0,4604.47,27
2026-03-31 01:44:00-04:00,4605.7,4606.0,4603.9,4605.2,23.0,4604.7,23
2026-03-31 01:45:00-04:00,4605.1,4607.0,4605.1,4607.0,52.0,4606.26,30
2026-03-31 01:46:00-04:00,4606.9,4608.4,4605.3,4607.8,75.0,4606.9,53
2026-03-31 01:47:00-04:00,4607.6,4608.1,4606.4,4607.1,42.0,4607.12,34
2026-03-31 01:48:00-04:00,4607.0,4608.6,4606.5,4608.5,53.0,4607.64,36
2026-03-31 01:49:00-04:00,4608.8,4610.2,4608.0,4608.2,73.0,4609.04,60
2026-03-31 01:50:00-04:00,4607.9,4608.7,4606.0,4607.7,43.0,4607.56,36
2026-03-31 01:51:00-04:00,4608.8,4609.0,4606.4,4608.7,60.0,4607.56,47
2026-03-31 01:52:00-04:00,4607.9,4608.1,4606.7,4607.1,43.0,4607.28,34
2026-03-31 01:53:00-04:00,4607.5,4608.2,4603.5,4605.1,142.0,4605.75,101
2026-03-31 01:54:00-04:00,4604.9,4605.2,4601.2,4601.8,125.0,4602.5,106
2026-03-31 01:55:00-04:00,4601.6,4602.4,4598.4,4599.9,78.0,4599.86,60
2026-03-31 01:56:00-04:00,4600.0,4603.0,4599.2,4599.8,86.0,4600.82,72
2026-03-31 01:57:00-04:00,4599.6,4600.5,4597.5,4598.0,94.0,4599.11,82
2026-03-31 01:58:00-04:00,4597.6,4598.0,4596.0,4597.0,66.0,4597.01,53
2026-03-31 01:59:00-04:00,4596.8,4597.9,4595.7,4597.0,140.0,4596.86,107
2026-03-31 02:00:00-04:00,4596.7,4596.7,4589.7,4590.0,165.0,4593.73,131
2026-03-31 02:01:00-04:00,4590.0,4592.0,4588.8,4589.9,75.0,4590.22,67
2026-03-31 02:02:00-04:00,4589.4,4592.9,4587.7,4591.8,155.0,4590.59,127
2026-03-31 02:03:00-04:00,4591.8,4594.2,4589.3,4589.9,92.0,4592.44,75
2026-03-31 02:04:00-04:00,4589.8,4593.2,4589.7,4592.7,99.0,4592.13,75
2026-03-31 02:05:00-04:00,4592.1,4592.8,4590.2,4591.3,91.0,4591.51,67
2026-03-31 02:06:00-04:00,4591.7,4592.4,4589.1,4591.5,151.0,4591.0,125
2026-03-31 02:07:00-04:00,4591.0,4592.3,4588.7,4590.1,118.0,4590.68,107
2026-03-31 02:08:00-04:00,4590.8,4594.0,4590.8,4591.7,136.0,4592.51,94
2026-03-31 02:09:00-04:00,4592.3,4592.7,4587.2,4587.3,99.0,4590.59,79
2026-03-31 02:10:00-04:00,4586.3,4589.9,4586.0,4587.5,112.0,4587.76,85
2026-03-31 02:11:00-04:00,4587.7,4589.0,4585.5,4587.4,37.0,4587.55,34
2026-03-31 02:12:00-04:00,4587.9,4590.1,4587.9,4588.9,37.0,4589.19,33
2026-03-31 02:13:00-04:00,4589.0,4590.2,4588.0,4588.0,27.0,4589.54,24
2026-03-31 02:14:00-04:00,4587.1,4589.1,4584.7,4588.0,113.0,4586.59,86
2026-03-31 02:15:00-04:00,4587.8,4588.1,4586.5,4587.8,33.0,4587.22,28
2026-03-31 02:16:00-04:00,4588.3,4589.1,4586.4,4588.9,65.0,4587.75,56
2026-03-31 02:17:00-04:00,4588.9,4589.8,4587.1,4587.3,52.0,4588.42,43
2026-03-31 02:18:00-04:00,4586.3,4587.2,4583.4,4583.8,86.0,4585.26,65
2026-03-31 02:19:00-04:00,4584.5,4585.7,4582.7,4583.3,84.0,4584.18,73
2026-03-31 02:20:00-04:00,4583.2,4586.5,4581.4,4585.6,118.0,4584.02,99
2026-03-31 02:21:00-04:00,4585.5,4589.3,4584.8,4589.3,58.0,4586.27,46
2026-03-31 02:22:00-04:00,4589.9,4591.3,4589.2,4591.0,69.0,4590.3,58
2026-03-31 02:23:00-04:00,4591.0,4591.4,4585.9,4586.1,99.0,4589.05,86
2026-03-31 02:24:00-04:00,4586.6,4589.5,4586.6,4589.0,38.0,4588.48,30
2026-03-31 02:25:00-04:00,4589.8,4593.6,4589.8,4592.5,96.0,4592.18,72
2026-03-31 02:26:00-04:00,4592.8,4593.6,4589.5,4590.0,103.0,4592.08,81
2026-03-31 02:27:00-04:00,4590.7,4591.6,4588.1,4589.5,51.0,4589.93,48
2026-03-31 02:28:00-04:00,4589.6,4591.6,4589.2,4590.2,46.0,4590.36,41
2026-03-31 02:29:00-04:00,4589.5,4590.0,4588.5,4589.6,15.0,4589.34,13
2026-03-31 02:30:00-04:00,4589.4,4591.0,4588.3,4590.4,41.0,4590.04,39
2026-03-31 02:31:00-04:00,4591.6,4593.9,4590.9,4592.9,78.0,4592.35,61
2026-03-31 02:32:00-04:00,4594.0,4594.5,4592.3,4593.1,114.0,4593.56,78
2026-03-31 02:33:00-04:00,4593.3,4593.6,4592.0,4592.0,34.0,4593.05,26
2026-03-31 02:34:00-04:00,4592.0,4594.1,4591.5,4593.7,95.0,4592.7,74
2026-03-31 02:35:00-04:00,4593.8,4594.1,4588.9,4591.1,90.0,4591.55,75
2026-03-31 02:36:00-04:00,4591.2,4593.5,4591.0,4592.1,46.0,4592.32,39
2026-03-31 02:37:00-04:00,4591.1,4592.5,4590.1,4590.1,37.0,4591.49,34
2026-03-31 02:38:00-04:00,4589.9,4590.9,4589.1,4589.1,35.0,4590.14,27
2026-03-31 02:39:00-04:00,4589.4,4591.5,4589.4,4590.3,53.0,4590.16,36
2026-03-31 02:40:00-04:00,4589.8,4591.1,4589.4,4590.3,32.0,4590.09,29
2026-03-31 02:41:00-04:00,4589.1,4590.0,4586.8,4586.8,52.0,4588.55,43
2026-03-31 02:42:00-04:00,4586.6,4587.7,4585.4,4586.0,52.0,4586.48,33
2026-03-31 02:43:00-04:00,4585.7,4587.3,4585.0,4585.8,72.0,4586.01,65
2026-03-31 02:44:00-04:00,4586.3,4588.6,4586.3,4587.9,20.0,4587.5,19
2026-03-31 02:45:00-04:00,4588.6,4590.5,4588.5,4588.7,71.0,4589.46,54
2026-03-31 02:46:00-04:00,4588.8,4589.9,4587.9,4588.0,35.0,4588.64,31
2026-03-31 02:47:00-04:00,4587.5,4588.3,4587.0,4587.6,48.0,4587.62,34
2026-03-31 02:48:00-04:00,4587.6,4587.6,4583.5,4583.5,57.0,4585.6,43
2026-03-31 02:49:00-04:00,4583.6,4586.8,4583.3,4585.3,84.0,4584.54,55
2026-03-31 02:50:00-04:00,4585.7,4588.0,4585.3,4587.0,35.0,4586.77,32
2026-03-31 02:51:00-04:00,4586.2,4586.9,4585.8,4586.9,11.0,4586.38,9
2026-03-31 02:52:00-04:00,4587.6,4588.0,4586.6,4588.0,15.0,4587.32,14
2026-03-31 02:53:00-04:00,4588.3,4588.7,4587.2,4587.2,33.0,4587.96,24
2026-03-31 02:54:00-04:00,4588.0,4588.0,4587.0,4588.0,25.0,4587.52,17
2026-03-31 02:55:00-04:00,4587.5,4588.3,4587.1,4587.8,30.0,4587.72,26
2026-03-31 02:56:00-04:00,4588.3,4591.0,4588.3,4589.2,67.0,4589.83,60
2026-03-31 02:57:00-04:00,4589.2,4589.3,4587.6,4587.8,37.0,4587.92,20
2026-03-31 02:58:00-04:00,4587.8,4588.9,4586.2,4587.1,61.0,4587.59,36
2026-03-31 02:59:00-04:00,4587.2,4587.3,4586.1,4586.4,27.0,4586.61,25
2026-03-31 03:00:00-04:00,4586.9,4588.6,4584.5,4586.9,92.0,4586.64,73
2026-03-31 03:01:00-04:00,4586.9,4591.5,4586.8,4589.4,78.0,4589.67,69
2026-03-31 03:02:00-04:00,4589.1,4593.1,4589.1,4591.4,137.0,4591.53,101
2026-03-31 03:03:00-04:00,4591.4,4591.5,4587.3,4588.3,49.0,4588.81,46
2026-03-31 03:04:00-04:00,4587.4,4589.7,4587.4,4588.6,19.0,4588.64,19
2026-03-31 03:05:00-04:00,4589.1,4591.9,4589.1,4590.6,67.0,4590.22,48
2026-03-31 03:06:00-04:00,4590.8,4590.8,4589.1,4589.8,44.0,4590.09,31
2026-03-31 03:07:00-04:00,4589.5,4589.5,4587.3,4588.0,53.0,4588.22,48
2026-03-31 03:08:00-04:00,4588.1,4589.2,4585.8,4587.0,86.0,4587.44,64
2026-03-31 03:09:00-04:00,4586.5,4587.3,4585.8,4586.0,37.0,4586.34,29
2026-03-31 03:10:00-04:00,4586.6,4586.7,4585.1,4585.1,32.0,4585.93,28
